mz,intensity,rel.intensity,theo.mass,delta,rdb,comp,sample
768.5531,173805.1,5.8,768.5538,-0.72,5.5,C43 H79 O8 N P ,kd_nuc_3
768.5893,190865.5,6.37,768.5902,-0.88,4.5,C44 H83 O7 N P ,kd_nuc_3
768.7071,50681.6,1.69,768.7076,-0.46,1.5,C47 H94 O6 N ,kd_nuc_3
769.4942,4918.4,0.16,769.4939,0.3,20.5,C51 H65 O4 N2 ,kd_nuc_3
769.5564,74653.4,2.49,769.5514,5.02,14.5,C49 H73 O5 N2 ,kd_nuc_3
769.5928,83934,2.8,769.5878,5.02,13.5,C50 H77 O4 N2 ,kd_nuc_3
769.6312,5828.1,0.19,769.63,1.11,3.5,C44 H85 O8 N2 ,kd_nuc_3
769.7105,25950.9,0.87,769.7071,3.34,1,C47 H96 O4 N P ,kd_nuc_3
769.8007,4346.6,0.15,769.7882,12.51,-1,C49 H103 O4 N ,kd_nuc_3
770.5092,51263.3,1.71,770.5119,-2.68,10.5,C45 H73 O7 N P ,kd_nuc_3
770.5687,59126,1.97,770.5694,-0.73,4.5,C43 H81 O8 N P ,kd_nuc_3
770.6051,57001.2,1.9,770.6058,-0.76,3.5,C44 H85 O7 N P ,kd_nuc_3
770.7138,6873.7,0.23,770.715,-1.16,0.5,C47 H97 O4 N P ,kd_nuc_3
771.5128,26130.8,0.87,771.5095,3.24,19.5,C51 H67 O4 N2 ,kd_nuc_3
771.5719,25979.9,0.87,771.567,4.81,13.5,C49 H75 O5 N2 ,kd_nuc_3
771.6086,25474.4,0.85,771.6136,-5.04,3,C44 H86 O7 N P ,kd_nuc_3
771.6469,8568.4,0.29,771.6457,1.25,2.5,C44 H87 O8 N2 ,kd_nuc_3
772.5247,74163,2.48,772.5276,-2.85,9.5,C45 H75 O7 N P ,kd_nuc_3
772.5845,66566.3,2.22,772.5851,-0.54,3.5,C43 H83 O8 N P ,kd_nuc_3
772.6209,45573.5,1.52,772.6215,-0.59,2.5,C44 H87 O7 N P ,kd_nuc_3
772.6501,5288.9,0.18,772.6535,-3.45,2,C44 H88 O8 N2 ,kd_nuc_3
773.5281,32965.4,1.1,773.5252,2.95,18.5,C51 H69 O4 N2 ,kd_nuc_3
773.5879,29652.9,0.99,773.5929,-5,3,C43 H84 O8 N P ,kd_nuc_3
773.6243,22746.9,0.76,773.6293,-4.98,2,C44 H88 O7 N P ,kd_nuc_3
773.6527,4102.8,0.14,773.6528,-0.06,6,C48 H87 O6 N ,kd_nuc_3
773.663,4680.1,0.16,773.6613,1.65,1.5,C44 H89 O8 N2 ,kd_nuc_3
774.5404,50827.8,1.7,774.5432,-2.77,8.5,C45 H77 O7 N P ,kd_nuc_3
774.6002,89286.1,2.98,774.6007,-0.57,2.5,C43 H85 O8 N P ,kd_nuc_3
774.6365,17780.6,0.59,774.6371,-0.63,1.5,C44 H89 O7 N P ,kd_nuc_3
775.5438,22984.4,0.77,775.5408,3.01,17.5,C51 H71 O4 N2 ,kd_nuc_3
775.6037,41026,1.37,775.6086,-4.9,2,C43 H86 O8 N P ,kd_nuc_3
775.6399,6801.9,0.23,775.6449,-5.07,1,C44 H90 O7 N P ,kd_nuc_3
776.5194,7751.1,0.26,776.5225,-3.05,8.5,C44 H75 O8 N P ,kd_nuc_3
776.5579,29880.6,1,776.5589,-0.98,7.5,C45 H79 O7 N P ,kd_nuc_3
776.6073,8050.2,0.27,776.6062,1.17,11,C49 H80 O5 N2 ,kd_nuc_3
776.6145,6471,0.22,776.6164,-1.86,1.5,C43 H87 O8 N P ,kd_nuc_3
777.5612,14199.9,0.47,777.5565,4.67,16.5,C51 H73 O4 N2 ,kd_nuc_3
778.536,30079.2,1,778.5381,-2.09,7.5,C44 H77 O8 N P ,kd_nuc_3
778.5739,31199.7,1.04,778.5745,-0.57,6.5,C45 H81 O7 N P ,kd_nuc_3
778.692,8063.7,0.27,778.6919,0.07,3.5,C48 H92 O6 N ,kd_nuc_3
778.7281,4235.9,0.14,778.7283,-0.25,2.5,C49 H96 O5 N ,kd_nuc_3
779.5392,12652.1,0.42,779.5357,3.46,16.5,C50 H71 O5 N2 ,kd_nuc_3
779.5774,15420.6,0.51,779.5823,-4.96,6,C45 H82 O7 N P ,kd_nuc_3
779.695,5086.7,0.17,779.6915,3.46,3,C48 H94 O4 N P ,kd_nuc_3
780.552,479846.9,16.02,780.5538,-1.78,6.5,C44 H79 O8 N P ,kd_nuc_3
780.5661,6861.1,0.23,780.5647,1.39,11,C47 H76 O7 N2 ,kd_nuc_3
780.5895,36206.6,1.21,780.5902,-0.62,5.5,C45 H83 O7 N P ,kd_nuc_3
780.7077,17399.3,0.58,780.7076,0.11,2.5,C48 H94 O6 N ,kd_nuc_3
780.7433,13138.4,0.44,780.744,-0.6,1.5,C49 H98 O5 N ,kd_nuc_3
781.4589,8368.1,0.28,781.4575,1.38,22.5,C51 H61 O5 N2 ,kd_nuc_3
781.5556,172135.9,5.75,781.5514,4.24,15.5,C50 H73 O5 N2 ,kd_nuc_3
781.5929,16760,0.56,781.598,-5.06,5,C45 H84 O7 N P ,kd_nuc_3
781.619,10571.2,0.35,781.6215,-2.5,9,C49 H83 O6 N ,kd_nuc_3
781.711,8324.7,0.28,781.7071,3.85,2,C48 H96 O4 N P ,kd_nuc_3
781.7467,5044,0.17,781.7518,-5.03,1,C49 H99 O5 N ,kd_nuc_3
782.5342,6649.9,0.22,782.5354,-1.24,15.5,C50 H72 O6 N ,kd_nuc_3
782.5678,1937393.8,64.7,782.5694,-1.62,5.5,C44 H81 O8 N P ,kd_nuc_3
782.5922,4471,0.15,782.5929,-0.76,9.5,C48 H80 O7 N ,kd_nuc_3
782.6055,17291.5,0.58,782.6058,-0.36,4.5,C45 H85 O7 N P ,kd_nuc_3
782.6227,4397.2,0.15,782.6211,1.64,8.5,C49 H85 O4 N P ,kd_nuc_3
782.7241,8871.9,0.3,782.7232,0.85,1.5,C48 H96 O6 N ,kd_nuc_3
782.7585,8299.2,0.28,782.7596,-1.08,0.5,C49 H100 O5 N ,kd_nuc_3
783.5712,901820.8,30.12,783.567,4.19,14.5,C50 H75 O5 N2 ,kd_nuc_3
783.6088,8480.4,0.28,783.6136,-4.86,4,C45 H86 O7 N P ,kd_nuc_3
783.7272,3975.5,0.13,783.731,-3.83,1,C48 H97 O6 N ,kd_nuc_3
784.5246,4371.5,0.15,784.5276,-2.94,10.5,C46 H75 O7 N P ,kd_nuc_3
784.5633,3666.6,0.12,784.564,-0.64,9.5,C47 H79 O6 N P ,kd_nuc_3
784.5841,533694.1,17.82,784.5851,-0.97,4.5,C44 H83 O8 N P ,kd_nuc_3
784.6207,5125,0.17,784.6215,-0.74,3.5,C45 H87 O7 N P ,kd_nuc_3
785.5878,237899.8,7.94,785.5929,-5.07,4,C44 H84 O8 N P ,kd_nuc_3
785.6525,47900.3,1.6,785.6528,-0.33,7,C49 H87 O6 N ,kd_nuc_3
786.5034,4114.1,0.14,786.5068,-3.47,10.5,C45 H73 O8 N P ,kd_nuc_3
786.5401,10951.9,0.37,786.5432,-3.13,9.5,C46 H77 O7 N P ,kd_nuc_3
786.6002,984392.7,32.87,786.6007,-0.54,3.5,C44 H85 O8 N P ,kd_nuc_3
786.6557,23368.6,0.78,786.6524,3.34,6.5,C49 H89 O4 N P ,kd_nuc_3
787.4321,5493.4,0.18,787.4317,0.47,21.5,C49 H59 O7 N2 ,kd_nuc_3
787.5436,4984.6,0.17,787.5408,2.73,18.5,C52 H71 O4 N2 ,kd_nuc_3
787.6037,449601.3,15.01,787.6086,-4.9,3,C44 H86 O8 N P ,kd_nuc_3
787.6681,106979.1,3.57,787.6684,-0.31,6,C49 H89 O6 N ,kd_nuc_3
788.5192,12264.3,0.41,788.5225,-3.25,9.5,C45 H75 O8 N P ,kd_nuc_3
788.556,76248.4,2.55,788.5589,-2.82,8.5,C46 H79 O7 N P ,kd_nuc_3
788.5771,9729.7,0.32,788.5741,2.99,12.5,C50 H79 O4 N P ,kd_nuc_3
788.6157,966121.4,32.26,788.6164,-0.66,2.5,C44 H87 O8 N P ,kd_nuc_3
788.6711,45082.7,1.51,788.668,3.12,5.5,C49 H91 O4 N P ,kd_nuc_3
789.5225,5291.7,0.18,789.5201,2.42,18.5,C51 H69 O5 N2 ,kd_nuc_3
789.5593,37144.7,1.24,789.5565,2.79,17.5,C52 H73 O4 N2 ,kd_nuc_3
789.6193,445498.7,14.88,789.6242,-4.96,2,C44 H88 O8 N P ,kd_nuc_3
789.6744,9054.3,0.3,789.6758,-1.47,5,C49 H92 O4 N P ,kd_nuc_3
790.5352,49638.6,1.66,790.5381,-2.93,8.5,C45 H77 O8 N P ,kd_nuc_3
790.5732,63971.6,2.14,790.5745,-1.35,7.5,C46 H81 O7 N P ,kd_nuc_3
790.6225,92797,3.1,790.6218,0.64,11,C50 H82 O5 N2 ,kd_nuc_3
790.6913,53627,1.79,790.6919,-0.61,4.5,C49 H92 O6 N ,kd_nuc_3
791.5385,21678.1,0.72,791.5357,2.76,17.5,C51 H71 O5 N2 ,kd_nuc_3
791.5765,28289.9,0.94,791.5721,4.39,16.5,C52 H75 O4 N2 ,kd_nuc_3
791.6258,12607.9,0.42,791.627,-1.16,6,C47 H85 O8 N ,kd_nuc_3
791.6947,29840.6,1,791.6915,3.23,4,C49 H94 O4 N P ,kd_nuc_3
792.5526,31685.4,1.06,792.5538,-1.23,7.5,C45 H79 O8 N P ,kd_nuc_3
792.5896,196738.9,6.57,792.5902,-0.61,6.5,C46 H83 O7 N P ,kd_nuc_3
792.6102,12727.2,0.43,792.6137,-3.46,10.5,C50 H82 O6 N ,kd_nuc_3
792.707,207040.6,6.91,792.7076,-0.56,3.5,C49 H94 O6 N ,kd_nuc_3
793.5564,14483.4,0.48,793.5514,5.01,16.5,C51 H73 O5 N2 ,kd_nuc_3
793.5929,94027.5,3.14,793.5878,5.1,15.5,C52 H77 O4 N2 ,kd_nuc_3
793.6128,5822.3,0.19,793.6132,-0.43,10,C50 H84 O4 N P ,kd_nuc_3
793.7104,107073.8,3.58,793.7071,3.24,3,C49 H96 O4 N P ,kd_nuc_3
794.5065,14614.4,0.49,794.5017,4.78,22,C53 H66 O4 N2 ,kd_nuc_3
794.5275,6658.6,0.22,794.5272,0.36,16.5,C51 H73 O4 N P ,kd_nuc_3
794.5686,39981.7,1.34,794.5694,-0.87,6.5,C45 H81 O8 N P ,kd_nuc_3
794.6052,229832.8,7.68,794.6058,-0.64,5.5,C46 H85 O7 N P ,kd_nuc_3
794.6263,48086.3,1.61,794.6293,-3.03,9.5,C50 H84 O6 N ,kd_nuc_3
794.7226,346562.3,11.57,794.7232,-0.57,2.5,C49 H96 O6 N ,kd_nuc_3
795.5095,7809.1,0.26,795.5095,-0.05,21.5,C53 H67 O4 N2 ,kd_nuc_3
795.5718,19566.7,0.65,795.567,4.74,15.5,C51 H75 O5 N2 ,kd_nuc_3
795.6086,109334.4,3.65,795.6136,-5.08,5,C46 H86 O7 N P ,kd_nuc_3
795.6291,24441.8,0.82,795.6289,0.2,9,C50 H86 O4 N P ,kd_nuc_3
795.6466,7480.3,0.25,795.6457,0.94,4.5,C46 H87 O8 N2 ,kd_nuc_3
795.726,174475.7,5.83,795.7228,3.23,2,C49 H98 O4 N P ,kd_nuc_3
796.5245,26353.9,0.88,796.5276,-3.05,11.5,C47 H75 O7 N P ,kd_nuc_3
796.5419,5133.1,0.17,796.5428,-0.93,15.5,C51 H75 O4 N P ,kd_nuc_3
796.5843,58406.4,1.95,796.5851,-0.82,5.5,C45 H83 O8 N P ,kd_nuc_3
796.6207,92106.7,3.08,796.6215,-0.79,4.5,C46 H87 O7 N P ,kd_nuc_3
796.7381,171800.1,5.74,796.7389,-0.72,1.5,C49 H98 O6 N ,kd_nuc_3
797.5286,11758.6,0.39,797.5252,3.37,20.5,C53 H69 O4 N2 ,kd_nuc_3
797.5875,28342.1,0.95,797.5827,4.79,14.5,C51 H77 O5 N2 ,kd_nuc_3
797.6241,46452.8,1.55,797.6191,5.02,13.5,C52 H81 O4 N2 ,kd_nuc_3
797.6624,28414.8,0.95,797.6613,1.07,3.5,C46 H89 O8 N2 ,kd_nuc_3
797.7417,87359.8,2.92,797.7384,3.24,1,C49 H100 O4 N P ,kd_nuc_3
798.4861,8543.8,0.29,798.4857,0.35,16.5,C49 H69 O6 N P ,kd_nuc_3
798.5405,63405.5,2.12,798.5432,-2.69,10.5,C47 H77 O7 N P ,kd_nuc_3
798.6001,33909,1.13,798.6007,-0.61,4.5,C45 H85 O8 N P ,kd_nuc_3
798.6361,21009.2,0.7,798.6371,-1.05,3.5,C46 H89 O7 N P ,kd_nuc_3
798.6657,16511.8,0.55,798.6692,-3.5,3,C46 H90 O8 N2 ,kd_nuc_3
798.7449,22503,0.75,798.7463,-1.4,0.5,C49 H101 O4 N P ,kd_nuc_3
799.5438,28501.2,0.95,799.5408,2.94,19.5,C53 H71 O4 N2 ,kd_nuc_3
799.6034,16270.7,0.54,799.5983,5.09,13.5,C51 H79 O5 N2 ,kd_nuc_3
799.6397,10080.9,0.34,799.6347,4.96,12.5,C52 H83 O4 N2 ,kd_nuc_3
799.678,48760.7,1.63,799.677,0.99,2.5,C46 H91 O8 N2 ,kd_nuc_3
800.5382,8156.8,0.27,800.5377,0.5,14.5,C50 H75 O5 N P ,kd_nuc_3
800.5554,12759.9,0.43,800.5589,-3.44,9.5,C47 H79 O7 N P ,kd_nuc_3
800.5792,7940.1,0.27,800.5824,-3.21,13.5,C51 H78 O6 N ,kd_nuc_3
800.6155,11810.5,0.39,800.6164,-0.91,3.5,C45 H87 O8 N P ,kd_nuc_3
800.6521,7755.7,0.26,800.6528,-0.71,2.5,C46 H91 O7 N P ,kd_nuc_3
800.6813,25000.2,0.83,800.6848,-3.54,2,C46 H92 O8 N2 ,kd_nuc_3
801.5588,5792.1,0.19,801.5565,2.34,18.5,C53 H73 O4 N2 ,kd_nuc_3
801.6191,5326.9,0.18,801.614,5.09,12.5,C51 H81 O5 N2 ,kd_nuc_3
801.655,3816.5,0.13,801.6504,4.57,11.5,C52 H85 O4 N2 ,kd_nuc_3
801.6846,17050.7,0.57,801.6844,0.2,1.5,C46 H94 O6 N2 P ,kd_nuc_3
801.6934,21449.1,0.72,801.6926,0.71,1.5,C46 H93 O8 N2 ,kd_nuc_3
802.5352,52278.5,1.75,802.5381,-2.95,9.5,C46 H77 O8 N P ,kd_nuc_3
802.5712,11499.9,0.38,802.5745,-3.27,8.5,C47 H81 O7 N P ,kd_nuc_3
802.6312,5326,0.18,802.632,-0.85,2.5,C45 H89 O8 N P ,kd_nuc_3
802.6677,5849.5,0.2,802.6684,-0.71,1.5,C46 H93 O7 N P ,kd_nuc_3
802.6873,5613.6,0.19,802.6837,3.62,5.5,C50 H93 O4 N P ,kd_nuc_3
802.6972,11654.9,0.39,802.7005,-3.31,1,C46 H94 O8 N2 ,kd_nuc_3
803.5383,23759.8,0.79,803.5357,2.56,18.5,C52 H71 O5 N2 ,kd_nuc_3
803.5594,15826.1,0.53,803.5612,-1.81,13,C50 H78 O5 N P ,kd_nuc_3
803.5745,4045.8,0.14,803.5721,2.36,17.5,C53 H75 O4 N2 ,kd_nuc_3
804.5301,6405.4,0.21,804.5283,1.74,14,C48 H72 O8 N2 ,kd_nuc_3
804.5509,254959.3,8.51,804.5538,-2.87,8.5,C46 H79 O8 N P ,kd_nuc_3
804.5873,6838.2,0.23,804.5902,-2.9,7.5,C47 H83 O7 N P ,kd_nuc_3
804.7071,10493.4,0.35,804.7076,-0.44,4.5,C50 H94 O6 N ,kd_nuc_3
804.7432,4985.2,0.17,804.744,-0.73,3.5,C51 H98 O5 N ,kd_nuc_3
805.5541,117420.7,3.92,805.5514,2.75,17.5,C52 H73 O5 N2 ,kd_nuc_3
805.7104,5672.2,0.19,805.7071,3.29,4,C50 H96 O4 N P ,kd_nuc_3
806.568,247194.1,8.25,806.5694,-1.47,7.5,C46 H81 O8 N P ,kd_nuc_3
806.6043,4439.5,0.15,806.6058,-1.54,6.5,C47 H85 O7 N P ,kd_nuc_3
806.7228,45467.9,1.52,806.7232,-0.38,3.5,C50 H96 O6 N ,kd_nuc_3
806.759,24754.6,0.83,806.7596,-0.63,2.5,C51 H100 O5 N ,kd_nuc_3
807.5717,103545.5,3.46,807.567,4.63,16.5,C52 H75 O5 N2 ,kd_nuc_3
807.6347,11128.5,0.37,807.6371,-2.48,10,C51 H85 O6 N ,kd_nuc_3
807.7262,22776.2,0.76,807.7228,3.43,3,C50 H98 O4 N P ,kd_nuc_3
807.7624,13773.2,0.46,807.7674,-5.07,2,C51 H101 O5 N ,kd_nuc_3
808.5836,777215.4,25.95,808.5851,-1.52,6.5,C46 H83 O8 N P ,kd_nuc_3
808.6196,4889.3,0.16,808.6215,-1.88,5.5,C47 H87 O7 N P ,kd_nuc_3
808.7384,70118.4,2.34,808.7389,-0.47,2.5,C50 H98 O6 N ,kd_nuc_3
808.7746,38909,1.3,808.7753,-0.7,1.5,C51 H102 O5 N ,kd_nuc_3
809.4899,6627.8,0.22,809.4888,1.13,22.5,C53 H65 O5 N2 ,kd_nuc_3
809.5874,341588.4,11.41,809.5827,4.66,15.5,C52 H77 O5 N2 ,kd_nuc_3
809.65,20826.2,0.7,809.6528,-2.76,9,C51 H87 O6 N ,kd_nuc_3
809.7418,36812.5,1.23,809.7384,3.36,2,C50 H100 O4 N P ,kd_nuc_3
809.7779,19748.7,0.66,809.7831,-5.18,1,C51 H103 O5 N ,kd_nuc_3
810.5005,4592.6,0.15,810.4966,3.87,22,C53 H66 O5 N2 ,kd_nuc_3
810.5632,4226.6,0.14,810.5667,-3.56,15.5,C52 H76 O6 N ,kd_nuc_3
810.5994,1460510,48.77,810.6007,-1.3,5.5,C46 H85 O8 N P ,kd_nuc_3
810.6354,4986.8,0.17,810.6371,-1.7,4.5,C47 H89 O7 N P ,kd_nuc_3
810.6532,11419.2,0.38,810.6524,0.82,8.5,C51 H89 O4 N P ,kd_nuc_3
810.7542,22265.3,0.74,810.7545,-0.35,1.5,C50 H100 O6 N ,kd_nuc_3
810.7899,16547.7,0.55,810.7909,-0.99,0.5,C51 H104 O5 N ,kd_nuc_3
811.6031,708714.7,23.67,811.5983,4.72,14.5,C52 H79 O5 N2 ,kd_nuc_3
811.6681,64636.6,2.16,811.6684,-0.37,8,C51 H89 O6 N ,kd_nuc_3
811.714,6142.2,0.21,811.7134,0.67,2.5,C48 H95 O7 N2 ,kd_nuc_3
811.7575,10304,0.34,811.7541,3.43,1,C50 H102 O4 N P ,kd_nuc_3
811.7935,7383.9,0.25,811.7987,-5.21,0,C51 H105 O5 N ,kd_nuc_3
812.517,12243.6,0.41,812.5123,4.74,21,C53 H68 O5 N2 ,kd_nuc_3
812.5417,5574.7,0.19,812.5377,3.96,15.5,C51 H75 O5 N P ,kd_nuc_3
812.5558,14264.8,0.48,812.5589,-3.1,10.5,C48 H79 O7 N P ,kd_nuc_3
812.6151,301095.5,10.05,812.6164,-1.27,4.5,C46 H87 O8 N P ,kd_nuc_3
812.6545,25204.3,0.84,812.6551,-0.64,12.5,C54 H86 O4 N ,kd_nuc_3
812.6713,29559.6,0.99,812.668,3.29,7.5,C51 H91 O4 N P ,kd_nuc_3
813.52,3926.6,0.13,813.5201,-0.15,20.5,C53 H69 O5 N2 ,kd_nuc_3
813.5591,5668.5,0.19,813.5565,2.65,19.5,C54 H73 O4 N2 ,kd_nuc_3
813.6189,141061.4,4.71,813.614,4.91,13.5,C52 H81 O5 N2 ,kd_nuc_3
813.6361,7371.8,0.25,813.6351,0.99,8.5,C49 H85 O7 N2 ,kd_nuc_3
813.6578,14865,0.5,813.6606,-2.78,3,C47 H92 O7 N P ,kd_nuc_3
813.6838,263354.4,8.79,813.6841,-0.32,7,C51 H91 O6 N ,kd_nuc_3
813.7296,11314.9,0.38,813.729,0.62,1.5,C48 H97 O7 N2 ,kd_nuc_3
814.5344,8910.5,0.3,814.5381,-3.71,10.5,C47 H77 O8 N P ,kd_nuc_3
814.5713,42000.8,1.4,814.5745,-3.18,9.5,C48 H81 O7 N P ,kd_nuc_3
814.5927,6459.1,0.22,814.5898,2.9,13.5,C52 H81 O4 N P ,kd_nuc_3
814.6306,49049.7,1.64,814.632,-1.42,3.5,C46 H89 O8 N P ,kd_nuc_3
814.6871,124849.3,4.17,814.6837,3.4,6.5,C51 H93 O4 N P ,kd_nuc_3
814.7334,4841.9,0.16,814.7369,-3.46,1,C48 H98 O7 N2 ,kd_nuc_3
815.538,4574.8,0.15,815.5357,2.22,19.5,C53 H71 O5 N2 ,kd_nuc_3
815.5748,19660.1,0.66,815.5721,2.64,18.5,C54 H75 O4 N2 ,kd_nuc_3
815.6345,22773.4,0.76,815.6297,4.87,12.5,C52 H83 O5 N2 ,kd_nuc_3
815.6524,10033.8,0.34,815.6508,1.65,7.5,C49 H87 O7 N2 ,kd_nuc_3
815.6992,119177.6,3.98,815.6997,-0.58,6,C51 H93 O6 N ,kd_nuc_3
815.7449,3559.9,0.12,815.7447,0.27,0.5,C48 H99 O7 N2 ,kd_nuc_3
816.5506,11566.7,0.39,816.5538,-3.18,9.5,C47 H79 O8 N P ,kd_nuc_3
816.5873,45448,1.52,816.5902,-2.88,8.5,C48 H83 O7 N P ,kd_nuc_3
816.6082,25109.4,0.84,816.6054,2.76,12.5,C52 H83 O4 N P ,kd_nuc_3
816.6471,20731.7,0.69,816.6477,-0.61,2.5,C46 H91 O8 N P ,kd_nuc_3
816.7019,50538,1.69,816.6993,2.6,5.5,C51 H95 O4 N P ,kd_nuc_3
817.5542,4779.5,0.16,817.5514,2.78,18.5,C53 H73 O5 N2 ,kd_nuc_3
817.5907,21981.3,0.73,817.5878,2.88,17.5,C54 H77 O4 N2 ,kd_nuc_3
817.6109,17099.8,0.57,817.6089,2,12.5,C51 H81 O6 N2 ,kd_nuc_3
817.6503,10895.4,0.36,817.6453,4.99,11.5,C52 H85 O5 N2 ,kd_nuc_3
817.6683,4499.4,0.15,817.6664,1.87,6.5,C49 H89 O7 N2 ,kd_nuc_3
817.7045,8686.9,0.29,817.7028,1.7,5.5,C50 H93 O6 N2 ,kd_nuc_3
818.5087,3561.9,0.12,818.5119,-3.24,14.5,C49 H73 O7 N P ,kd_nuc_3
818.5663,14904,0.5,818.5694,-3.16,8.5,C47 H81 O8 N P ,kd_nuc_3
818.6044,33099.6,1.11,818.6058,-1.4,7.5,C48 H85 O7 N P ,kd_nuc_3
818.6259,5582.2,0.19,818.6293,-3.41,11.5,C52 H84 O6 N ,kd_nuc_3
818.7226,253945.8,8.48,818.7232,-0.66,4.5,C51 H96 O6 N ,kd_nuc_3
819.5289,7140.5,0.24,819.5307,-1.79,18.5,C52 H71 O6 N2 ,kd_nuc_3
819.5694,6748.4,0.23,819.567,2.33,17.5,C53 H75 O5 N2 ,kd_nuc_3
819.6079,16285.1,0.54,819.6034,4.5,16.5,C54 H79 O4 N2 ,kd_nuc_3
819.7259,139893.5,4.67,819.7228,3.11,4,C51 H98 O4 N P ,kd_nuc_3
820.5249,23875.1,0.8,820.5276,-2.69,13.5,C49 H75 O7 N P ,kd_nuc_3
820.5826,10241.7,0.34,820.5851,-2.49,7.5,C47 H83 O8 N P ,kd_nuc_3
820.6205,28331.5,0.95,820.6215,-0.96,6.5,C48 H87 O7 N P ,kd_nuc_3
820.6419,34675.7,1.16,820.645,-3.06,10.5,C52 H86 O6 N ,kd_nuc_3
820.7382,733881.9,24.51,820.7389,-0.69,3.5,C51 H98 O6 N ,kd_nuc_3
820.7753,5918.9,0.2,820.7753,0.05,2.5,C52 H102 O5 N ,kd_nuc_3
821.5283,10575.4,0.35,821.5252,3.07,22.5,C55 H69 O4 N2 ,kd_nuc_3
821.5856,3558,0.12,821.5827,2.9,16.5,C53 H77 O5 N2 ,kd_nuc_3
821.624,13601.8,0.45,821.6191,4.93,15.5,C54 H81 O4 N2 ,kd_nuc_3
821.6447,16939.9,0.57,821.6445,0.14,10,C52 H88 O4 N P ,kd_nuc_3
821.7416,398754.1,13.32,821.7384,3.2,3,C51 H100 O4 N P ,kd_nuc_3
822.5401,11563.5,0.39,822.5432,-3.16,12.5,C49 H77 O7 N P ,kd_nuc_3
822.5585,8059.2,0.27,822.5585,-0.01,16.5,C53 H77 O4 N P ,kd_nuc_3
822.5997,8063.6,0.27,822.6007,-1.03,6.5,C47 H85 O8 N P ,kd_nuc_3
822.6362,24495.3,0.82,822.6371,-0.91,5.5,C48 H89 O7 N P ,kd_nuc_3
822.6577,22691.7,0.76,822.6606,-2.92,9.5,C52 H88 O6 N ,kd_nuc_3
822.7537,863064.8,28.82,822.7545,-0.8,2.5,C51 H100 O6 N ,kd_nuc_3
822.791,5440.2,0.18,822.7909,0.08,1.5,C52 H104 O5 N ,kd_nuc_3
823.5439,4640.9,0.15,823.5408,3.03,21.5,C55 H71 O4 N2 ,kd_nuc_3
823.6396,12747.7,0.43,823.6347,4.84,14.5,C54 H83 O4 N2 ,kd_nuc_3
823.66,9728.4,0.32,823.6602,-0.16,9,C52 H90 O4 N P ,kd_nuc_3
823.6778,39911.9,1.33,823.677,0.85,4.5,C48 H91 O8 N2 ,kd_nuc_3
823.7573,471126.9,15.73,823.7541,3.15,2,C51 H102 O4 N P ,kd_nuc_3
824.556,19150.8,0.64,824.5589,-2.88,11.5,C49 H79 O7 N P ,kd_nuc_3
824.6155,8321.4,0.28,824.6164,-0.89,5.5,C47 H87 O8 N P ,kd_nuc_3
824.6518,20553.1,0.69,824.6528,-0.98,4.5,C48 H91 O7 N P ,kd_nuc_3
824.6811,22190.8,0.74,824.6848,-3.68,4,C48 H92 O8 N2 ,kd_nuc_3
824.769,265495.1,8.87,824.7702,-1.19,1.5,C51 H102 O6 N ,kd_nuc_3
825.5594,8938.1,0.3,825.5565,2.9,20.5,C55 H73 O4 N2 ,kd_nuc_3
825.6552,9590.7,0.32,825.6504,4.85,13.5,C54 H85 O4 N2 ,kd_nuc_3
825.6935,110390.2,3.69,825.6926,0.84,3.5,C48 H93 O8 N2 ,kd_nuc_3
825.7727,138467.5,4.62,825.7697,2.96,1,C51 H104 O4 N P ,kd_nuc_3
826.5714,17714.4,0.59,826.5745,-3.08,10.5,C49 H81 O7 N P ,kd_nuc_3
826.6316,6055.7,0.2,826.632,-0.46,4.5,C47 H89 O8 N P ,kd_nuc_3
826.6671,9350.8,0.31,826.6684,-1.28,3.5,C48 H93 O7 N P ,kd_nuc_3
826.6967,58883.9,1.97,826.7005,-3.74,3,C48 H94 O8 N2 ,kd_nuc_3
826.7761,37918.8,1.27,826.7776,-1.5,0.5,C51 H105 O4 N P ,kd_nuc_3
827.5752,8860.2,0.3,827.5721,3.06,19.5,C55 H75 O4 N2 ,kd_nuc_3
827.6711,4729.5,0.16,827.666,5.05,12.5,C54 H87 O4 N2 ,kd_nuc_3
827.7091,129147,4.31,827.7083,0.79,2.5,C48 H95 O8 N2 ,kd_nuc_3
827.779,5862,0.2,827.7811,-2.03,0.5,C50 H103 O6 N2 ,kd_nuc_3
828.5506,36349.3,1.21,828.5538,-3.21,10.5,C48 H79 O8 N P ,kd_nuc_3
828.6829,7112.3,0.24,828.6841,-1.12,2.5,C48 H95 O7 N P ,kd_nuc_3
828.7125,69617.6,2.32,828.7161,-3.64,2,C48 H96 O8 N2 ,kd_nuc_3
829.5538,19720.9,0.66,829.5514,2.44,19.5,C54 H73 O5 N2 ,kd_nuc_3
829.7246,38254.5,1.28,829.7239,0.61,1.5,C48 H97 O8 N2 ,kd_nuc_3
830.5663,117411.2,3.92,830.5694,-3.12,9.5,C48 H81 O8 N P ,kd_nuc_3
830.7283,19364.1,0.65,830.7318,-3.48,1,C48 H98 O8 N2 ,kd_nuc_3
