mz,intensity,rel.intensity,theo.mass,delta,rdb,comp,sample
748.5481,376020.4,0.08,748.5495,-1.4,7,C44 H76 O9 ,kd_pls_3
748.5689,2072204,0.44,748.5674,1.46,15.5,C51 H74 O3 N ,kd_pls_3
749.0601,214188.7,0.05,749.143,-82.86,26.5,C40 H30 O13 P ,kd_pls_3
749.4957,294093.8,0.06,749.4942,1.43,17,C49 H68 O3 N P ,kd_pls_3
749.5323,33237254,7.09,749.5338,-1.51,2.5,C40 H78 O10 P ,kd_pls_3
749.565,378628.8,0.08,749.5643,0.64,10.5,C48 H78 O4 P ,kd_pls_3
749.5727,294710.9,0.06,749.5729,-0.13,6,C44 H80 O6 N P ,kd_pls_3
749.581,264547.3,0.06,749.5811,-0.11,6,C44 H79 O8 N ,kd_pls_3
750.5084,4680739,1,750.5079,0.5,7.5,C42 H73 O8 N P ,kd_pls_3
750.5445,60511648,12.9,750.5443,0.14,6.5,C43 H77 O7 N P ,kd_pls_3
750.5648,342801.7,0.07,750.5651,-0.31,6,C44 H78 O9 ,kd_pls_3
751.5116,2214747.8,0.47,751.5131,-1.46,2.5,C39 H76 O11 P ,kd_pls_3
751.548,28126830,6,751.5495,-1.44,1.5,C40 H80 O10 P ,kd_pls_3
752.5082,353988.5,0.08,752.5083,-0.12,2.5,C38 H75 O11 N P ,kd_pls_3
752.5239,4543903,0.97,752.5236,0.34,6.5,C42 H75 O8 N P ,kd_pls_3
752.56,16966148,3.62,752.56,0.07,5.5,C43 H79 O7 N P ,kd_pls_3
753.5272,2100563.3,0.45,753.5287,-1.57,1.5,C39 H78 O11 P ,kd_pls_3
753.5635,7719296,1.65,753.5651,-1.6,0.5,C40 H82 O10 P ,kd_pls_3
754.5394,2142701.8,0.46,754.5392,0.22,5.5,C42 H77 O8 N P ,kd_pls_3
754.5757,2756000.8,0.59,754.5756,0.07,4.5,C43 H81 O7 N P ,kd_pls_3
755.5427,937006.2,0.2,755.5412,1.51,14,C49 H74 O3 N P ,kd_pls_3
755.5793,1319598.4,0.28,755.5808,-1.49,-0.5,C40 H84 O10 P ,kd_pls_3
756.5551,1048151.7,0.22,756.5549,0.24,4.5,C42 H79 O8 N P ,kd_pls_3
756.5915,873882,0.19,756.5913,0.19,3.5,C43 H83 O7 N P ,kd_pls_3
757.5027,284421.2,0.06,757.5025,0.16,5.5,C41 H74 O10 P ,kd_pls_3
757.5583,436703,0.09,757.5568,1.46,13,C49 H76 O3 N P ,kd_pls_3
757.5948,474541.3,0.1,757.5921,2.77,-1,C39 H83 O12 N ,kd_pls_3
758.4982,1213868.6,0.26,758.4978,0.47,5.5,C40 H73 O10 N P ,kd_pls_3
758.5132,744776.5,0.16,758.513,0.18,9.5,C44 H73 O7 N P ,kd_pls_3
758.5702,398873.3,0.09,758.5702,-0.03,8,C46 H78 O8 ,kd_pls_3
758.6071,371379.1,0.08,758.6069,0.22,2.5,C43 H85 O7 N P ,kd_pls_3
759.5017,498744.2,0.11,759.5029,-1.19,0.5,C37 H76 O13 P ,kd_pls_3
759.5183,1828455.1,0.39,759.5182,0.19,4.5,C41 H76 O10 P ,kd_pls_3
760.4923,470580,0.1,760.4923,0.03,9.5,C43 H71 O8 N P ,kd_pls_3
760.5138,22480264,4.79,760.5134,0.38,4.5,C40 H75 O10 N P ,kd_pls_3
760.5284,2580233.3,0.55,760.5284,0,13,C48 H72 O7 ,kd_pls_3
760.5501,707469,0.15,760.5498,0.31,3.5,C41 H79 O9 N P ,kd_pls_3
761.5172,9110940,1.94,761.5186,-1.4,-0.5,C37 H78 O13 P ,kd_pls_3
761.5332,2364806.5,0.5,761.5338,-0.63,3.5,C41 H78 O10 P ,kd_pls_3
761.5534,398123.6,0.08,761.5517,1.64,12,C48 H76 O4 N P ,kd_pls_3
761.5814,294476.2,0.06,761.5811,0.28,7,C45 H79 O8 N ,kd_pls_3
762.5083,5331328,1.14,762.5079,0.4,8.5,C43 H73 O8 N P ,kd_pls_3
762.5203,1667481.1,0.36,762.5205,-0.2,8,C44 H75 O8 P ,kd_pls_3
762.5445,2710203.8,0.58,762.5443,0.2,7.5,C44 H77 O7 N P ,kd_pls_3
762.5658,748647.8,0.16,762.5654,0.31,2.5,C41 H81 O9 N P ,kd_pls_3
763.5117,2538245.8,0.54,763.5131,-1.37,3.5,C40 H76 O11 P ,kd_pls_3
763.5244,255356.3,0.05,763.524,0.41,8,C43 H73 O10 N ,kd_pls_3
763.5481,1251900.5,0.27,763.5495,-1.4,2.5,C41 H80 O10 P ,kd_pls_3
763.561,386700.2,0.08,763.5604,0.64,7,C44 H77 O9 N ,kd_pls_3
763.5681,278789.9,0.06,763.5674,0.75,11,C48 H78 O4 N P ,kd_pls_3
764.5239,15282041,3.26,764.5236,0.37,7.5,C43 H75 O8 N P ,kd_pls_3
764.5453,257672.7,0.05,764.5447,0.58,2.5,C40 H79 O10 N P ,kd_pls_3
764.5602,1287480.4,0.27,764.56,0.24,6.5,C44 H79 O7 N P ,kd_pls_3
765.4716,327247.1,0.07,765.4712,0.35,8.5,C42 H70 O10 P ,kd_pls_3
765.5273,6393788.5,1.36,765.5287,-1.46,2.5,C40 H78 O11 P ,kd_pls_3
765.5633,461674.7,0.1,765.5651,-1.81,1.5,C41 H82 O10 P ,kd_pls_3
766.5028,661933.3,0.14,766.5028,-0.01,7.5,C42 H73 O9 N P ,kd_pls_3
766.5175,662012.9,0.14,766.5178,-0.27,16,C50 H70 O6 ,kd_pls_3
766.5395,50515052,10.77,766.5392,0.28,6.5,C43 H77 O8 N P ,kd_pls_3
766.5764,600005.7,0.13,766.5756,0.75,5.5,C44 H81 O7 N P ,kd_pls_3
767.0513,227801.5,0.05,767.1409,-89.63,26,C39 H30 O14 N P ,kd_pls_3
767.4872,1979505,0.42,767.4869,0.35,7.5,C42 H72 O10 P ,kd_pls_3
767.543,23609406,5.03,767.5444,-1.41,1.5,C40 H80 O11 P ,kd_pls_3
767.5797,221308.8,0.05,767.5808,-1.07,0.5,C41 H84 O10 P ,kd_pls_3
768.4905,922334.8,0.2,768.4903,0.11,7.5,C41 H70 O12 N ,kd_pls_3
768.5187,704618.6,0.15,768.5185,0.19,6.5,C42 H75 O9 N P ,kd_pls_3
768.5317,332072.8,0.07,768.5311,0.61,6,C43 H77 O9 P ,kd_pls_3
768.5549,12155502,2.59,768.5549,0.06,5.5,C43 H79 O8 N P ,kd_pls_3
769.5028,5125861,1.09,769.5025,0.3,6.5,C42 H74 O10 P ,kd_pls_3
769.5222,289956.3,0.06,769.5236,-1.47,1.5,C39 H78 O12 P ,kd_pls_3
769.5584,5352603.5,1.14,769.56,-1.59,0.5,C40 H82 O11 P ,kd_pls_3
770.5062,2337576.8,0.5,770.506,0.18,6.5,C41 H72 O12 N ,kd_pls_3
770.5347,1170708.6,0.25,770.5341,0.56,5.5,C42 H77 O9 N P ,kd_pls_3
770.5704,1809484.4,0.39,770.5705,-0.12,4.5,C43 H81 O8 N P ,kd_pls_3
771.5185,13961561,2.98,771.5182,0.37,5.5,C42 H76 O10 P ,kd_pls_3
771.5377,411809.5,0.09,771.5361,1.58,14,C49 H74 O4 N P ,kd_pls_3
771.574,707921.2,0.15,771.5725,1.51,13,C50 H78 O3 N P ,kd_pls_3
772.5282,8838851,1.88,772.5284,-0.12,14,C49 H72 O7 ,kd_pls_3
772.5501,1781327.9,0.38,772.5498,0.26,4.5,C42 H79 O9 N P ,kd_pls_3
772.5866,822678.8,0.18,772.5862,0.38,3.5,C43 H83 O8 N P ,kd_pls_3
773.5339,50366724,10.74,773.5338,0.07,4.5,C42 H78 O10 P ,kd_pls_3
773.552,668716.6,0.14,773.5517,0.27,13,C49 H76 O4 N P ,kd_pls_3
773.5893,386486.7,0.08,773.5881,1.21,12,C50 H80 O3 N P ,kd_pls_3
774.5082,1319677.4,0.28,774.5079,0.28,9.5,C44 H73 O8 N P ,kd_pls_3
774.5379,21323556,4.55,774.5373,0.65,4.5,C41 H76 O12 N ,kd_pls_3
774.5654,866903.4,0.18,774.5654,-0.02,3.5,C42 H81 O9 N P ,kd_pls_3
775.5115,503660,0.11,775.5131,-1.55,4.5,C41 H76 O11 P ,kd_pls_3
775.5489,15222121,3.25,775.5495,-0.55,3.5,C42 H80 O10 P ,kd_pls_3
775.5659,363449,0.08,775.5663,-0.32,-1,C38 H81 O14 N ,kd_pls_3
775.5973,799673.6,0.17,775.5968,0.58,7,C46 H81 O8 N ,kd_pls_3
776.5239,5664544.5,1.21,776.5236,0.33,8.5,C44 H75 O8 N P ,kd_pls_3
776.546,6676914.5,1.42,776.5471,-1.03,12.5,C48 H74 O7 N ,kd_pls_3
776.5597,11299063,2.41,776.5597,0.04,12,C49 H76 O7 ,kd_pls_3
776.5813,712293.8,0.15,776.5811,0.2,2.5,C42 H83 O9 N P ,kd_pls_3
776.5997,320724.8,0.07,776.5987,0.98,15.5,C53 H78 O3 N ,kd_pls_3
777.5272,2761577,0.59,777.5287,-1.52,3.5,C41 H78 O11 P ,kd_pls_3
777.5481,2647106.8,0.56,777.5467,1.44,12,C48 H76 O5 N P ,kd_pls_3
777.5634,5324042,1.14,777.5651,-1.69,2.5,C42 H82 O10 P ,kd_pls_3
777.5761,1917259.3,0.41,777.576,0.03,7,C45 H79 O9 N ,kd_pls_3
778.5393,8076303,1.72,778.5392,0.1,7.5,C44 H77 O8 N P ,kd_pls_3
778.5502,590165.6,0.13,778.5518,-1.61,7,C45 H79 O8 P ,kd_pls_3
778.5604,3099815,0.66,778.5604,0.01,2.5,C41 H81 O10 N P ,kd_pls_3
778.5755,7802153,1.66,778.5756,-0.14,6.5,C45 H81 O7 N P ,kd_pls_3
778.5979,282749.7,0.06,778.5967,1.13,1.5,C42 H85 O9 N P ,kd_pls_3
779.0706,340388.5,0.07,779.1409,-70.32,27,C40 H30 O14 N P ,kd_pls_3
779.5427,3936107.8,0.84,779.5412,1.49,16,C51 H74 O3 N P ,kd_pls_3
779.5633,1402330.3,0.3,779.5623,1.01,11,C48 H78 O5 N P ,kd_pls_3
779.579,3565289.3,0.76,779.5808,-1.77,1.5,C42 H84 O10 P ,kd_pls_3
780.519,460432.7,0.1,780.5185,0.48,7.5,C43 H75 O9 N P ,kd_pls_3
780.5547,4426760,0.94,780.5549,-0.14,6.5,C44 H79 O8 N P ,kd_pls_3
780.5647,299694.5,0.06,780.5631,1.56,6.5,C44 H78 O10 N ,kd_pls_3
780.5914,4478831,0.95,780.5913,0.16,5.5,C45 H83 O7 N P ,kd_pls_3
781.5583,2072409.5,0.44,781.5568,1.45,15,C51 H76 O3 N P ,kd_pls_3
781.5947,2048182.8,0.44,781.5964,-1.75,0.5,C42 H86 O10 P ,kd_pls_3
782.4999,214245.9,0.05,782.5001,-0.24,16.5,C49 H68 O7 N ,kd_pls_3
782.5343,969890.1,0.21,782.5341,0.17,6.5,C43 H77 O9 N P ,kd_pls_3
782.5707,1505624.6,0.32,782.5705,0.2,5.5,C44 H81 O8 N P ,kd_pls_3
782.607,1443664.5,0.31,782.6069,0.06,4.5,C45 H85 O7 N P ,kd_pls_3
782.6517,467907.8,0.1,782.6515,0.15,3.5,C46 H88 O8 N ,kd_pls_3
783.5184,718446.5,0.15,783.5182,0.25,6.5,C43 H76 O10 P ,kd_pls_3
783.5379,437882.5,0.09,783.5393,-1.39,1.5,C40 H80 O12 P ,kd_pls_3
783.5741,720660,0.15,783.5757,-1.56,0.5,C41 H84 O11 P ,kd_pls_3
783.6105,644416,0.14,783.6121,-1.57,-0.5,C42 H88 O10 P ,kd_pls_3
784.5138,2619074,0.56,784.5134,0.38,6.5,C42 H75 O10 N P ,kd_pls_3
784.5501,487424,0.1,784.5498,0.28,5.5,C43 H79 O9 N P ,kd_pls_3
784.6229,643471.4,0.14,784.6226,0.32,3.5,C45 H87 O7 N P ,kd_pls_3
785.517,1004167.2,0.21,785.5186,-1.56,1.5,C39 H78 O13 P ,kd_pls_3
785.5341,800329.1,0.17,785.5338,0.34,5.5,C43 H78 O10 P ,kd_pls_3
786.5293,19772468,4.22,786.5291,0.26,5.5,C42 H77 O10 N P ,kd_pls_3
786.5426,489310,0.1,786.5416,0.96,5,C43 H79 O10 P ,kd_pls_3
786.566,593116.3,0.13,786.5654,0.52,4.5,C43 H81 O9 N P ,kd_pls_3
787.5327,8877706,1.89,787.5342,-1.54,0.5,C39 H80 O13 P ,kd_pls_3
787.5491,610627.3,0.13,787.5495,-0.37,4.5,C43 H80 O10 P ,kd_pls_3
787.569,219417.3,0.05,787.5706,-1.57,-0.5,C40 H84 O12 P ,kd_pls_3
787.8278,215151.1,0.05,787.7913,36.57,2.5,C53 H103 O3 ,kd_pls_3
788.5241,2683150.3,0.57,788.5236,0.49,9.5,C45 H75 O8 N P ,kd_pls_3
788.5448,63128712,13.46,788.5447,0.11,4.5,C42 H79 O10 N P ,kd_pls_3
788.5813,654531.9,0.14,788.5811,0.22,3.5,C43 H83 O9 N P ,kd_pls_3
789.5273,1161673.4,0.25,789.5287,-1.47,4.5,C42 H78 O11 P ,kd_pls_3
789.5483,28398420,6.05,789.5499,-1.52,-0.5,C39 H82 O13 P ,kd_pls_3
789.5813,356657.7,0.08,789.5819,-0.61,-1,C39 H83 O14 N ,kd_pls_3
790.5396,10705917,2.28,790.5392,0.38,8.5,C45 H77 O8 N P ,kd_pls_3
790.5515,5735125.5,1.22,790.5518,-0.28,8,C46 H79 O8 P ,kd_pls_3
790.5968,614958.9,0.13,790.5967,0.04,2.5,C43 H85 O9 N P ,kd_pls_3
790.7296,1050583.3,0.22,790.7294,0.21,3.5,C50 H96 O5 N ,kd_pls_3
791.4872,2288655.3,0.49,791.4869,0.32,9.5,C44 H72 O10 P ,kd_pls_3
791.5428,4876906,1.04,791.5444,-1.53,3.5,C42 H80 O11 P ,kd_pls_3
791.5541,791502.2,0.17,791.5538,0.38,16.5,C53 H76 O3 P ,kd_pls_3
791.5921,1599355.4,0.34,791.5917,0.44,7,C46 H81 O9 N ,kd_pls_3
791.7331,481166.5,0.1,791.729,4.08,3,C50 H98 O3 N P ,kd_pls_3
792.4904,1086592.6,0.23,792.4903,0.06,9.5,C43 H70 O12 N ,kd_pls_3
792.5188,1957354,0.42,792.5185,0.33,8.5,C44 H75 O9 N P ,kd_pls_3
792.5346,281536.1,0.06,792.5337,0.9,12.5,C48 H75 O6 N P ,kd_pls_3
792.5551,12177870,2.6,792.5549,0.2,7.5,C45 H79 O8 N P ,kd_pls_3
792.5762,384716.7,0.08,792.576,0.2,2.5,C42 H83 O10 N P ,kd_pls_3
792.5962,565897.6,0.12,792.5968,-0.59,2,C43 H84 O12 ,kd_pls_3
792.7453,1957499.6,0.42,792.745,0.26,2.5,C50 H98 O5 N ,kd_pls_3
793.5028,5693977,1.21,793.5025,0.25,8.5,C44 H74 O10 P ,kd_pls_3
793.522,938573.5,0.2,793.5204,1.56,17,C51 H72 O4 N P ,kd_pls_3
793.5584,5754549.5,1.23,793.5568,1.56,16,C52 H76 O3 N P ,kd_pls_3
793.7487,998976.4,0.21,793.7446,4.09,2,C50 H100 O3 N P ,kd_pls_3
794.5061,2632920.8,0.56,794.506,0.08,8.5,C43 H72 O12 N ,kd_pls_3
794.5344,9578362,2.04,794.5341,0.28,7.5,C44 H77 O9 N P ,kd_pls_3
794.5474,819343.9,0.17,794.5467,0.7,7,C45 H79 O9 P ,kd_pls_3
794.5706,8880178,1.89,794.5705,0.09,6.5,C45 H81 O8 N P ,kd_pls_3
794.622,1430580.3,0.31,794.6222,-0.12,9.5,C50 H85 O4 N P ,kd_pls_3
795.5185,10342885,2.21,795.5182,0.32,7.5,C44 H76 O10 P ,kd_pls_3
795.5378,4377273.5,0.93,795.5393,-1.49,2.5,C41 H80 O12 P ,kd_pls_3
795.552,232647.1,0.05,795.5502,1.75,7,C44 H77 O11 N ,kd_pls_3
795.574,4166519.3,0.89,795.5725,1.54,15,C52 H78 O3 N P ,kd_pls_3
795.6254,773077.4,0.16,795.6273,-1.93,4.5,C47 H88 O7 P ,kd_pls_3
796.5217,4735134.5,1.01,796.5216,0.02,7.5,C43 H74 O12 N ,kd_pls_3
796.55,4943260,1.05,796.5498,0.17,6.5,C44 H79 O9 N P ,kd_pls_3
796.5861,2647038.3,0.56,796.5862,-0.07,5.5,C45 H83 O8 N P ,kd_pls_3
797.534,11280297,2.41,797.5338,0.24,6.5,C44 H78 O10 P ,kd_pls_3
797.5533,2371471,0.51,797.5517,1.51,15,C51 H76 O4 N P ,kd_pls_3
797.5897,1217473.1,0.26,797.5881,1.52,14,C52 H80 O3 N P ,kd_pls_3
797.6542,298360.2,0.06,797.6539,0.33,8,C50 H87 O6 N ,kd_pls_3
798.5373,5345024,1.14,798.5373,-0.04,6.5,C43 H76 O12 N ,kd_pls_3
798.5655,3360152.5,0.72,798.5654,0.08,5.5,C44 H81 O9 N P ,kd_pls_3
799.5266,309583.9,0.07,799.5283,-1.7,10.5,C47 H76 O8 P ,kd_pls_3
799.5496,6397713,1.36,799.5495,0.17,5.5,C44 H80 O10 P ,kd_pls_3
799.569,1604167.1,0.34,799.5674,1.57,14,C51 H78 O4 N P ,kd_pls_3
800.5243,448032.4,0.1,800.5236,0.75,10.5,C46 H75 O8 N P ,kd_pls_3
800.5527,2958341.5,0.63,800.5529,-0.21,5.5,C43 H78 O12 N ,kd_pls_3
800.5806,722253.4,0.15,800.5808,-0.16,9,C48 H80 O9 ,kd_pls_3
801.5273,235766.6,0.05,801.5287,-1.46,5.5,C43 H78 O11 P ,kd_pls_3
801.5652,2008550.1,0.43,801.5651,0.07,4.5,C44 H82 O10 P ,kd_pls_3
801.5828,250207.5,0.05,801.5827,0.1,17.5,C55 H77 O4 ,kd_pls_3
802.5394,1223160.1,0.26,802.5392,0.2,9.5,C46 H77 O8 N P ,kd_pls_3
802.5608,4031844.8,0.86,802.5604,0.39,4.5,C43 H81 O10 N P ,kd_pls_3
803.5431,677408.2,0.14,803.5444,-1.28,4.5,C43 H80 O11 P ,kd_pls_3
803.5637,1919141.3,0.41,803.5623,1.41,13,C50 H78 O5 N P ,kd_pls_3
803.5795,635342.6,0.14,803.5808,-1.23,3.5,C44 H84 O10 P ,kd_pls_3
804.5395,418805.5,0.09,804.5396,-0.09,4.5,C42 H79 O11 N P ,kd_pls_3
804.5543,1301364.9,0.28,804.5546,-0.26,13,C50 H76 O8 ,kd_pls_3
804.5762,6870310.5,1.46,804.576,0.17,3.5,C43 H83 O10 N P ,kd_pls_3
804.5911,839744.4,0.18,804.591,0.11,12,C51 H80 O7 ,kd_pls_3
804.9862,348857.6,0.07,,,,,kd_pls_3
805.4879,756407.3,0.16,805.4873,0.65,5.5,C41 H74 O13 P ,kd_pls_3
805.5583,665865.8,0.14,805.5568,1.42,17,C53 H76 O3 N P ,kd_pls_3
805.579,3537856.8,0.75,805.578,1.05,12,C50 H80 O5 N P ,kd_pls_3
805.5949,404954.7,0.09,805.5964,-1.53,2.5,C44 H86 O10 P ,kd_pls_3
805.6077,301897.8,0.06,805.6073,0.4,7,C47 H83 O9 N ,kd_pls_3
806.5344,699342.3,0.15,806.5341,0.24,8.5,C45 H77 O9 N P ,kd_pls_3
806.555,2006742.1,0.43,806.555,0.08,8,C46 H78 O11 ,kd_pls_3
806.5691,817072.8,0.17,806.5702,-1.13,12,C50 H78 O8 ,kd_pls_3
806.5814,732138.6,0.16,806.5831,-1.68,7,C47 H83 O8 P ,kd_pls_3
806.6064,959407.8,0.2,806.6066,-0.17,11,C51 H82 O7 ,kd_pls_3
807.5032,1799729.8,0.38,807.5029,0.29,4.5,C41 H76 O13 P ,kd_pls_3
807.5183,226697.6,0.05,807.5182,0.16,8.5,C45 H76 O10 P ,kd_pls_3
807.5586,921079.1,0.2,807.5596,-0.99,21,C56 H73 O3 N ,kd_pls_3
807.5735,560290.1,0.12,807.5725,1.07,16,C53 H78 O3 N P ,kd_pls_3
807.5911,211856.4,0.05,807.5909,0.18,6.5,C47 H84 O8 P ,kd_pls_3
807.6103,431672.3,0.09,807.6121,-1.79,1.5,C44 H88 O10 P ,kd_pls_3
808.5136,4391537,0.94,808.5134,0.23,8.5,C44 H75 O10 N P ,kd_pls_3
808.55,1704553.9,0.36,808.5498,0.22,7.5,C45 H79 O9 N P ,kd_pls_3
808.5706,1151307.5,0.25,808.5706,0,7,C46 H80 O11 ,kd_pls_3
808.5858,727975.6,0.16,808.5859,-0.03,11,C50 H80 O8 ,kd_pls_3
808.6228,818469.6,0.17,808.6226,0.21,5.5,C47 H87 O7 N P ,kd_pls_3
808.6672,479431.9,0.1,808.6672,0.03,4.5,C48 H90 O8 N ,kd_pls_3
809.5172,2115817,0.45,809.5186,-1.38,3.5,C41 H78 O13 P ,kd_pls_3
809.5337,291321.2,0.06,809.5338,-0.08,7.5,C45 H78 O10 P ,kd_pls_3
809.5533,757794.7,0.16,809.5517,1.58,16,C52 H76 O4 N P ,kd_pls_3
809.5738,289097,0.06,809.5729,0.96,11,C49 H80 O6 N P ,kd_pls_3
809.5899,300178.1,0.06,809.5913,-1.42,1.5,C43 H86 O11 P ,kd_pls_3
809.6263,231130.4,0.05,809.6277,-1.43,0.5,C44 H90 O10 P ,kd_pls_3
810.5293,47702716,10.17,810.5291,0.21,7.5,C44 H77 O10 N P ,kd_pls_3
810.5656,3955164.5,0.84,810.5654,0.11,6.5,C45 H81 O9 N P ,kd_pls_3
810.6016,353508.4,0.08,810.6015,0.03,10,C50 H82 O8 ,kd_pls_3
810.6388,219164.9,0.05,810.6382,0.58,4.5,C47 H89 O7 N P ,kd_pls_3
810.6828,817780.4,0.17,810.6828,-0.07,3.5,C48 H92 O8 N ,kd_pls_3
811.4459,261748.8,0.06,811.4454,0.5,23,C52 H61 O7 N ,kd_pls_3
811.5327,22098390,4.71,811.5342,-1.5,2.5,C41 H80 O13 P ,kd_pls_3
811.549,1018758.1,0.22,811.5495,-0.49,6.5,C45 H80 O10 P ,kd_pls_3
811.5689,1717311.4,0.37,811.5674,1.52,15,C52 H78 O4 N P ,kd_pls_3
811.6864,379158.9,0.08,811.6848,1.65,12,C55 H89 O3 N ,kd_pls_3
812.5447,32145344,6.85,812.5447,0.04,6.5,C44 H79 O10 N P ,kd_pls_3
812.581,1329503.1,0.28,812.5811,-0.12,5.5,C45 H83 O9 N P ,kd_pls_3
813.5483,15062772,3.21,813.5499,-1.56,1.5,C41 H82 O13 P ,kd_pls_3
813.5631,205907.9,0.04,813.5651,-2.04,5.5,C45 H82 O10 P ,kd_pls_3
813.5843,547640.9,0.12,813.583,1.27,14,C52 H80 O4 N P ,kd_pls_3
814.5531,3418534.5,0.73,814.5542,-1.07,19,C55 H74 O5 ,kd_pls_3
814.5596,3626175.3,0.77,814.56,-0.43,10,C48 H78 O10 ,kd_pls_3
815.0523,274552.6,0.06,815.1409,-88.63,30,C43 H30 O14 N P ,kd_pls_3
815.4875,240452.2,0.05,815.4869,0.67,11.5,C46 H72 O10 P ,kd_pls_3
815.5637,1605841,0.34,815.5623,1.35,14,C51 H78 O5 N P ,kd_pls_3
815.9787,242805.9,0.05,,,,,kd_pls_3
816.48,302883.3,0.06,816.4794,0.61,7,C42 H73 O13 P ,kd_pls_3
816.5392,610915.3,0.13,816.5393,-0.09,10,C47 H76 O11 ,kd_pls_3
816.555,789517.3,0.17,816.5549,0.14,9.5,C47 H79 O8 N P ,kd_pls_3
816.5762,2930981.5,0.62,816.576,0.15,4.5,C44 H83 O10 N P ,kd_pls_3
816.7454,345784.7,0.07,816.745,0.35,4.5,C52 H98 O5 N ,kd_pls_3
817.488,233097,0.05,817.4873,0.73,6.5,C42 H74 O13 P ,kd_pls_3
817.5028,2722092,0.58,817.5025,0.26,10.5,C46 H74 O10 P ,kd_pls_3
817.5589,298446.1,0.06,817.56,-1.11,4.5,C44 H82 O11 P ,kd_pls_3
817.5795,1200336.8,0.26,817.578,1.54,13,C51 H80 O5 N P ,kd_pls_3
818.506,1402513.9,0.3,818.506,0.04,10.5,C45 H72 O12 N ,kd_pls_3
818.5345,2365059,0.5,818.5341,0.38,9.5,C46 H77 O9 N P ,kd_pls_3
818.5547,336686.5,0.07,818.555,-0.27,9,C47 H78 O11 ,kd_pls_3
818.5706,1325036,0.28,818.5705,0.09,8.5,C47 H81 O8 N P ,kd_pls_3
818.5913,788633.8,0.17,818.5913,-0.05,8,C48 H82 O10 ,kd_pls_3
818.6282,548114.5,0.12,818.628,0.16,2.5,C45 H89 O9 N P ,kd_pls_3
818.7609,1546217.1,0.33,818.7607,0.25,3.5,C52 H100 O5 N ,kd_pls_3
819.0015,317644.6,0.07,,,,,kd_pls_3
819.5033,696675.8,0.15,819.5029,0.44,5.5,C42 H76 O13 P ,kd_pls_3
819.5185,14017633,2.99,819.5182,0.3,9.5,C46 H76 O10 P ,kd_pls_3
819.5383,1499062.6,0.32,819.5393,-1.02,4.5,C43 H80 O12 P ,kd_pls_3
819.5559,208392.4,0.04,819.5569,-0.99,17.5,C54 H75 O6 ,kd_pls_3
819.574,629315.1,0.13,819.5725,1.53,17,C54 H78 O3 N P ,kd_pls_3
819.5946,302924.8,0.06,819.5936,0.95,12,C51 H82 O5 N P ,kd_pls_3
819.624,315244.3,0.07,819.623,1.02,7,C48 H85 O9 N ,kd_pls_3
819.7088,287037,0.06,819.7086,0.18,0,C47 H98 O7 N P ,kd_pls_3
819.7643,878906.3,0.19,819.7603,3.98,3,C52 H102 O3 N P ,kd_pls_3
819.7929,481498.3,0.1,819.7811,11.75,2.5,C53 H103 O5 ,kd_pls_3
820.5218,6936032.5,1.48,820.5216,0.17,9.5,C45 H74 O12 N ,kd_pls_3
820.55,7051444.5,1.5,820.5498,0.25,8.5,C46 H79 O9 N P ,kd_pls_3
820.5705,1481515.1,0.32,820.5706,-0.16,8,C47 H80 O11 ,kd_pls_3
820.5859,813786.1,0.17,820.5859,0.04,12,C51 H80 O8 ,kd_pls_3
820.7767,1950962.8,0.42,820.7763,0.3,2.5,C52 H102 O5 N ,kd_pls_3
820.7957,230788.3,0.05,820.7889,6.76,2,C53 H104 O5 ,kd_pls_3
821.5339,12090137,2.58,821.5338,0.14,8.5,C46 H78 O10 P ,kd_pls_3
821.5534,3667741,0.78,821.5549,-1.55,3.5,C43 H82 O12 P ,kd_pls_3
821.5739,764780.1,0.16,821.5729,1.01,12,C50 H80 O6 N P ,kd_pls_3
821.5893,410395.6,0.09,821.5881,1.19,16,C54 H80 O3 N P ,kd_pls_3
821.7244,429056.6,0.09,821.7243,0.13,-1,C47 H100 O7 N P ,kd_pls_3
821.78,986083.3,0.21,821.7759,4.06,2,C52 H104 O3 N P ,kd_pls_3
822.5374,5613765.5,1.2,822.5373,0.06,8.5,C45 H76 O12 N ,kd_pls_3
822.5656,6553389,1.4,822.5654,0.13,7.5,C46 H81 O9 N P ,kd_pls_3
822.5857,754765.4,0.16,822.5863,-0.51,7,C47 H82 O11 ,kd_pls_3
822.6018,749697.8,0.16,822.6018,0,6.5,C47 H85 O8 N P ,kd_pls_3
822.7271,268321.9,0.06,822.7236,3.5,3,C51 H99 O5 P ,kd_pls_3
823.5494,3375799.5,0.72,823.5495,-0.02,7.5,C46 H80 O10 P ,kd_pls_3
823.569,3305855.5,0.7,823.5706,-1.58,2.5,C43 H84 O12 P ,kd_pls_3
823.5893,229232.7,0.05,823.5885,0.79,11,C50 H82 O6 N P ,kd_pls_3
823.6055,331738.6,0.07,823.607,-1.46,1.5,C44 H88 O11 P ,kd_pls_3
824.5457,2601308.3,0.55,824.5447,0.95,7.5,C45 H79 O10 N P ,kd_pls_3
824.5597,2090611.4,0.45,824.5597,0.06,16,C53 H76 O7 ,kd_pls_3
824.5811,2873710.8,0.61,824.5811,0.03,6.5,C46 H83 O9 N P ,kd_pls_3
